Year,Region,Index,Source,CO2eq,Unit
2001,Nova Scotia,1437,Heavy Industry,0.66,Mt
2001,Nova Scotia,1438,Buildings,2.98,Mt
2001,Nova Scotia,1439,Agriculture,0.6,Mt
2001,Nova Scotia,1440,Waste,0.95,Mt
2001,Nova Scotia,1441,Coal Production,0.5,Mt
2001,Nova Scotia,1442,"Light Manufacturing, Construction and Forest Resources",0.42,Mt
2001,Nunavut,1443,Territorial Inventory Total,0.63,Mt
2001,Nunavut,1444,Electricity,0.05,Mt
2001,Nunavut,1445,Transport,0.43,Mt
2001,Nunavut,1446,Heavy Industry,0.1,Mt
2001,Nunavut,1447,Buildings,0.01,Mt
2001,Nunavut,1448,Waste,0.03,Mt
2001,Nunavut,1449,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2001,Ontario,1450,Provincial Inventory Total,201.01,Mt
2001,Ontario,1451,Oil and Gas,10.91,Mt
2001,Ontario,1452,Electricity,41,Mt
2001,Ontario,1453,Transport,51.03,Mt
2001,Ontario,1454,Heavy Industry,35.4,Mt
2001,Ontario,1455,Buildings,33.11,Mt
2001,Ontario,1456,Agriculture,11.64,Mt
2001,Ontario,1457,Waste,8.38,Mt
2001,Ontario,1458,"Light Manufacturing, Construction and Forest Resources",9.54,Mt
2001,Prince Edward Island,1459,Provincial Inventory Total,1.88,Mt
2001,Prince Edward Island,1460,Oil and Gas,0,Mt
2001,Prince Edward Island,1461,Electricity,0.05,Mt
2001,Prince Edward Island,1462,Transport,0.69,Mt
2001,Prince Edward Island,1463,Heavy Industry,0.01,Mt
2001,Prince Edward Island,1464,Buildings,0.5,Mt
2001,Prince Edward Island,1465,Agriculture,0.37,Mt
2001,Prince Edward Island,1466,Waste,0.11,Mt
2001,Prince Edward Island,1467,"Light Manufacturing, Construction and Forest Resources",0.15,Mt
2001,Quebec,1468,Provincial Inventory Total,82.93,Mt
2001,Quebec,1469,Oil and Gas,3.79,Mt
2001,Quebec,1470,Electricity,0.59,Mt
2001,Quebec,1471,Transport,28.11,Mt
2001,Quebec,1472,Heavy Industry,20.27,Mt
2001,Quebec,1473,Buildings,11.95,Mt
2001,Quebec,1474,Agriculture,8.32,Mt
2001,Quebec,1475,Waste,5.76,Mt
2001,Quebec,1476,"Light Manufacturing, Construction and Forest Resources",4.14,Mt
2001,Saskatchewan,1477,Provincial Inventory Total,67.72,Mt
2001,Saskatchewan,1478,Oil and Gas,27.96,Mt
2001,Saskatchewan,1479,Electricity,14.28,Mt
2001,Saskatchewan,1480,Transport,6.16,Mt
2001,Saskatchewan,1481,Heavy Industry,2.47,Mt
2001,Saskatchewan,1482,Buildings,3.52,Mt
2001,Saskatchewan,1483,Agriculture,11.28,Mt
2001,Saskatchewan,1484,Waste,1.39,Mt
2001,Saskatchewan,1485,Coal Production,0.04,Mt
2001,Saskatchewan,1486,"Light Manufacturing, Construction and Forest Resources",0.62,Mt
2001,Yukon,1487,Territorial Inventory Total,0.53,Mt
2001,Yukon,1488,Oil and Gas,0.1,Mt
2001,Yukon,1489,Electricity,0.02,Mt
2001,Yukon,1490,Transport,0.24,Mt
2001,Yukon,1491,Heavy Industry,0.02,Mt
2001,Yukon,1492,Buildings,0.09,Mt
2001,Yukon,1493,Agriculture,0.01,Mt
2001,Yukon,1494,Waste,0.03,Mt
2001,Yukon,1495,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2002,Alberta,1496,Provincial Inventory Total,224.08,Mt
2002,Alberta,1497,Oil and Gas,96.02,Mt
2002,Alberta,1498,Electricity,48.53,Mt
2002,Alberta,1499,Transport,20.74,Mt
2002,Alberta,1500,Heavy Industry,16.45,Mt
2002,Alberta,1501,Buildings,15.67,Mt
2002,Alberta,1502,Agriculture,19.85,Mt
2002,Alberta,1503,Waste,3.52,Mt
2002,Alberta,1504,Coal Production,0.48,Mt
2002,Alberta,1505,"Light Manufacturing, Construction and Forest Resources",2.83,Mt
2002,British Columbia,1506,Provincial Inventory Total,62.78,Mt
2002,British Columbia,1507,Oil and Gas,12.25,Mt
2002,British Columbia,1508,Electricity,0.71,Mt
2002,British Columbia,1509,Transport,19.45,Mt
2002,British Columbia,1510,Heavy Industry,7.74,Mt
2002,British Columbia,1511,Buildings,8.99,Mt
2002,British Columbia,1512,Agriculture,2.8,Mt
2002,British Columbia,1513,Waste,5.11,Mt
2002,British Columbia,1514,Coal Production,1.91,Mt
2002,British Columbia,1515,"Light Manufacturing, Construction and Forest Resources",3.82,Mt
2002,Canada,1516,National Inventory Total,724.28,Mt
2002,Canada,1517,Oil and Gas,161.54,Mt
2002,Canada,1518,Electricity,123.56,Mt
2002,Canada,1519,Transport,147.73,Mt
2002,Canada,1520,Heavy Industry,89.05,Mt
2002,Canada,1521,Buildings,83.82,Mt
2002,Canada,1522,Agriculture,62.93,Mt
2002,Canada,1523,Waste,28.81,Mt
2002,Canada,1524,Coal Production,2.87,Mt
2002,Canada,1525,"Light Manufacturing, Construction and Forest Resources",23.97,Mt
2002,Manitoba,1526,Provincial Inventory Total,20.44,Mt
2002,Manitoba,1527,Oil and Gas,1.1,Mt
2002,Manitoba,1528,Electricity,0.46,Mt
2002,Manitoba,1529,Transport,5.45,Mt
2002,Manitoba,1530,Heavy Industry,1.32,Mt
2002,Manitoba,1531,Buildings,3.07,Mt
2002,Manitoba,1532,Agriculture,6.92,Mt
2002,Manitoba,1533,Waste,1.35,Mt
2002,Manitoba,1534,"Light Manufacturing, Construction and Forest Resources",0.77,Mt
2002,New Brunswick,1535,Provincial Inventory Total,21.16,Mt
2002,New Brunswick,1536,Oil and Gas,2.69,Mt
2002,New Brunswick,1537,Electricity,8.94,Mt
2002,New Brunswick,1538,Transport,4.61,Mt
2002,New Brunswick,1539,Heavy Industry,1.6,Mt
2002,New Brunswick,1540,Buildings,1.19,Mt
2002,New Brunswick,1541,Agriculture,0.58,Mt
2002,New Brunswick,1542,Waste,1.01,Mt
2002,New Brunswick,1543,Coal Production,0,Mt
2002,New Brunswick,1544,"Light Manufacturing, Construction and Forest Resources",0.53,Mt
2002,Newfoundland and Labrador,1545,Provincial Inventory Total,11.93,Mt
2002,Newfoundland and Labrador,1546,Oil and Gas,3.38,Mt
2002,Newfoundland and Labrador,1547,Electricity,1.9,Mt
2002,Newfoundland and Labrador,1548,Transport,3.46,Mt
2002,Newfoundland and Labrador,1549,Heavy Industry,1.2,Mt
2002,Newfoundland and Labrador,1550,Buildings,1.02,Mt
2002,Newfoundland and Labrador,1551,Agriculture,0.07,Mt
2002,Newfoundland and Labrador,1552,Waste,0.73,Mt
2002,Newfoundland and Labrador,1553,"Light Manufacturing, Construction and Forest Resources",0.16,Mt
2002,Northwest Territories,1554,Territorial Inventory Total,1.6,Mt
2002,Northwest Territories,1555,Oil and Gas,0.47,Mt
2002,Northwest Territories,1556,Electricity,0.08,Mt
2002,Northwest Territories,1557,Transport,0.51,Mt
2002,Northwest Territories,1558,Heavy Industry,0.21,Mt
2002,Northwest Territories,1559,Buildings,0.26,Mt
2002,Northwest Territories,1560,Agriculture,0.02,Mt
2002,Northwest Territories,1561,Waste,0.04,Mt
2002,Northwest Territories,1562,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2002,Nova Scotia,1563,Provincial Inventory Total,20.57,Mt
2002,Nova Scotia,1564,Oil and Gas,1.28,Mt
2002,Nova Scotia,1565,Electricity,7.86,Mt
2002,Nova Scotia,1566,Transport,5.16,Mt
2002,Nova Scotia,1567,Heavy Industry,0.85,Mt
2002,Nova Scotia,1568,Buildings,2.94,Mt
2002,Nova Scotia,1569,Agriculture,0.59,Mt
2002,Nova Scotia,1570,Waste,0.94,Mt
2002,Nova Scotia,1571,Coal Production,0.43,Mt
2002,Nova Scotia,1572,"Light Manufacturing, Construction and Forest Resources",0.5,Mt
2002,Nunavut,1573,Territorial Inventory Total,0.68,Mt
2002,Nunavut,1574,Electricity,0.07,Mt
2002,Nunavut,1575,Transport,0.44,Mt
2002,Nunavut,1576,Heavy Industry,0.12,Mt
2002,Nunavut,1577,Buildings,0.02,Mt
2002,Nunavut,1578,Waste,0.03,Mt
2002,Nunavut,1579,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2002,Ontario,1580,Provincial Inventory Total,205.31,Mt
2002,Ontario,1581,Oil and Gas,11.93,Mt
2002,Ontario,1582,Electricity,40.39,Mt
2002,Ontario,1583,Transport,52.09,Mt
2002,Ontario,1584,Heavy Industry,36.54,Mt
2002,Ontario,1585,Buildings,33.52,Mt
2002,Ontario,1586,Agriculture,11.91,Mt
2002,Ontario,1587,Waste,8.63,Mt
2002,Ontario,1588,"Light Manufacturing, Construction and Forest Resources",10.29,Mt
2002,Prince Edward Island,1589,Provincial Inventory Total,1.89,Mt
2002,Prince Edward Island,1590,Oil and Gas,0,Mt
2002,Prince Edward Island,1591,Electricity,0.02,Mt
2002,Prince Edward Island,1592,Transport,0.71,Mt
2002,Prince Edward Island,1593,Heavy Industry,0,Mt
2002,Prince Edward Island,1594,Buildings,0.52,Mt
2002,Prince Edward Island,1595,Agriculture,0.39,Mt
2002,Prince Edward Island,1596,Waste,0.11,Mt
2002,Prince Edward Island,1597,"Light Manufacturing, Construction and Forest Resources",0.15,Mt
2002,Quebec,1598,Provincial Inventory Total,84.4,Mt
2002,Quebec,1599,Oil and Gas,3.81,Mt
2002,Quebec,1600,Electricity,0.45,Mt
2002,Quebec,1601,Transport,28.59,Mt
2002,Quebec,1602,Heavy Industry,20.54,Mt
2002,Quebec,1603,Buildings,12.52,Mt
2002,Quebec,1604,Agriculture,8.23,Mt
2002,Quebec,1605,Waste,5.9,Mt
2002,Quebec,1606,"Light Manufacturing, Construction and Forest Resources",4.35,Mt
2002,Saskatchewan,1607,Provincial Inventory Total,68.93,Mt
2002,Saskatchewan,1608,Oil and Gas,28.51,Mt
2002,Saskatchewan,1609,Electricity,14.14,Mt
2002,Saskatchewan,1610,Transport,6.27,Mt
2002,Saskatchewan,1611,Heavy Industry,2.43,Mt
2002,Saskatchewan,1612,Buildings,4.01,Mt
2002,Saskatchewan,1613,Agriculture,11.55,Mt
2002,Saskatchewan,1614,Waste,1.41,Mt
2002,Saskatchewan,1615,Coal Production,0.04,Mt
2002,Saskatchewan,1616,"Light Manufacturing, Construction and Forest Resources",0.57,Mt
2002,Yukon,1617,Territorial Inventory Total,0.52,Mt
2002,Yukon,1618,Oil and Gas,0.08,Mt
2002,Yukon,1619,Electricity,0.02,Mt
2002,Yukon,1620,Transport,0.25,Mt
2002,Yukon,1621,Heavy Industry,0.02,Mt
2002,Yukon,1622,Buildings,0.09,Mt
2002,Yukon,1623,Agriculture,0.02,Mt
2002,Yukon,1624,Waste,0.03,Mt
2002,Yukon,1625,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2003,Alberta,1626,Provincial Inventory Total,232.87,Mt
2003,Alberta,1627,Oil and Gas,101.46,Mt
2003,Alberta,1628,Electricity,49.62,Mt
2003,Alberta,1629,Transport,21.17,Mt
2003,Alberta,1630,Heavy Industry,16.23,Mt
2003,Alberta,1631,Buildings,17.93,Mt
2003,Alberta,1632,Agriculture,20.02,Mt
2003,Alberta,1633,Waste,3.56,Mt
2003,Alberta,1634,Coal Production,0.38,Mt
2003,Alberta,1635,"Light Manufacturing, Construction and Forest Resources",2.51,Mt
2003,British Columbia,1636,Provincial Inventory Total,63.03,Mt
2003,British Columbia,1637,Oil and Gas,12.23,Mt
2003,British Columbia,1638,Electricity,0.75,Mt
2003,British Columbia,1639,Transport,20.09,Mt
2003,British Columbia,1640,Heavy Industry,7.96,Mt
2003,British Columbia,1641,Buildings,8.03,Mt
2003,British Columbia,1642,Agriculture,2.86,Mt
2003,British Columbia,1643,Waste,5.09,Mt
2003,British Columbia,1644,Coal Production,1.9,Mt
2003,British Columbia,1645,"Light Manufacturing, Construction and Forest Resources",4.12,Mt
2003,Canada,1646,National Inventory Total,743.29,Mt
2003,Canada,1647,Oil and Gas,165.92,Mt
2003,Canada,1648,Electricity,127.33,Mt
2003,Canada,1649,Transport,151.72,Mt
2003,Canada,1650,Heavy Industry,88.27,Mt
2003,Canada,1651,Buildings,89.04,Mt
2003,Canada,1652,Agriculture,65.15,Mt
2003,Canada,1653,Waste,28.85,Mt
2003,Canada,1654,Coal Production,2.72,Mt
2003,Canada,1655,"Light Manufacturing, Construction and Forest Resources",24.29,Mt
2003,Manitoba,1656,Provincial Inventory Total,20.69,Mt
2003,Manitoba,1657,Oil and Gas,0.85,Mt
2003,Manitoba,1658,Electricity,0.82,Mt
2003,Manitoba,1659,Transport,5.6,Mt
2003,Manitoba,1660,Heavy Industry,1.3,Mt
2003,Manitoba,1661,Buildings,2.9,Mt
2003,Manitoba,1662,Agriculture,7.2,Mt
2003,Manitoba,1663,Waste,1.36,Mt
2003,Manitoba,1664,"Light Manufacturing, Construction and Forest Resources",0.65,Mt
2003,New Brunswick,1665,Provincial Inventory Total,20.84,Mt
2003,New Brunswick,1666,Oil and Gas,2.5,Mt
2003,New Brunswick,1667,Electricity,8.73,Mt
2003,New Brunswick,1668,Transport,4.54,Mt
2003,New Brunswick,1669,Heavy Industry,1.55,Mt
2003,New Brunswick,1670,Buildings,1.41,Mt
2003,New Brunswick,1671,Agriculture,0.59,Mt
2003,New Brunswick,1672,Waste,0.97,Mt
2003,New Brunswick,1673,Coal Production,0,Mt
2003,New Brunswick,1674,"Light Manufacturing, Construction and Forest Resources",0.55,Mt
2003,Newfoundland and Labrador,1675,Provincial Inventory Total,11.76,Mt
2003,Newfoundland and Labrador,1676,Oil and Gas,2.92,Mt
2003,Newfoundland and Labrador,1677,Electricity,1.59,Mt
2003,Newfoundland and Labrador,1678,Transport,3.71,Mt
2003,Newfoundland and Labrador,1679,Heavy Industry,1.47,Mt
2003,Newfoundland and Labrador,1680,Buildings,1.09,Mt
2003,Newfoundland and Labrador,1681,Agriculture,0.1,Mt
2003,Newfoundland and Labrador,1682,Waste,0.72,Mt
2003,Newfoundland and Labrador,1683,"Light Manufacturing, Construction and Forest Resources",0.17,Mt
2003,Northwest Territories,1684,Territorial Inventory Total,1.47,Mt
2003,Northwest Territories,1685,Oil and Gas,0.36,Mt
2003,Northwest Territories,1686,Electricity,0.05,Mt
2003,Northwest Territories,1687,Transport,0.48,Mt
2003,Northwest Territories,1688,Heavy Industry,0.23,Mt
2003,Northwest Territories,1689,Buildings,0.28,Mt
2003,Northwest Territories,1690,Agriculture,0.02,Mt
2003,Northwest Territories,1691,Waste,0.04,Mt
2003,Northwest Territories,1692,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2003,Nova Scotia,1693,Provincial Inventory Total,22.04,Mt
2003,Nova Scotia,1694,Oil and Gas,1.6,Mt
2003,Nova Scotia,1695,Electricity,8.62,Mt
2003,Nova Scotia,1696,Transport,5.37,Mt
2003,Nova Scotia,1697,Heavy Industry,0.9,Mt
2003,Nova Scotia,1698,Buildings,3.28,Mt
2003,Nova Scotia,1699,Agriculture,0.55,Mt
2003,Nova Scotia,1700,Waste,0.89,Mt
2003,Nova Scotia,1701,Coal Production,0.4,Mt
2003,Nova Scotia,1702,"Light Manufacturing, Construction and Forest Resources",0.44,Mt
2003,Nunavut,1703,Territorial Inventory Total,0.72,Mt
2003,Nunavut,1704,Electricity,0.12,Mt
2003,Nunavut,1705,Transport,0.46,Mt
2003,Nunavut,1706,Heavy Industry,0.09,Mt
2003,Nunavut,1707,Buildings,0.01,Mt
2003,Nunavut,1708,Waste,0.03,Mt
2003,Nunavut,1709,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2003,Ontario,1710,Provincial Inventory Total,207.21,Mt
2003,Ontario,1711,Oil and Gas,11.33,Mt
2003,Ontario,1712,Electricity,39.96,Mt
2003,Ontario,1713,Transport,52.74,Mt
2003,Ontario,1714,Heavy Industry,35.16,Mt
2003,Ontario,1715,Buildings,36.24,Mt
2003,Ontario,1716,Agriculture,12.29,Mt
2003,Ontario,1717,Waste,8.56,Mt
2003,Ontario,1718,"Light Manufacturing, Construction and Forest Resources",10.93,Mt
2003,Prince Edward Island,1719,Provincial Inventory Total,1.97,Mt
2003,Prince Edward Island,1720,Oil and Gas,0,Mt
2003,Prince Edward Island,1721,Electricity,0.04,Mt
2003,Prince Edward Island,1722,Transport,0.72,Mt
2003,Prince Edward Island,1723,Heavy Industry,0,Mt
2003,Prince Edward Island,1724,Buildings,0.52,Mt
2003,Prince Edward Island,1725,Agriculture,0.4,Mt
2003,Prince Edward Island,1726,Waste,0.12,Mt
2003,Prince Edward Island,1727,"Light Manufacturing, Construction and Forest Resources",0.16,Mt
2003,Quebec,1728,Provincial Inventory Total,89.34,Mt
2003,Quebec,1729,Oil and Gas,3.94,Mt
2003,Quebec,1730,Electricity,1.97,Mt
2003,Quebec,1731,Transport,30.14,Mt
2003,Quebec,1732,Heavy Industry,20.95,Mt
2003,Quebec,1733,Buildings,13.62,Mt
2003,Quebec,1734,Agriculture,8.25,Mt
2003,Quebec,1735,Waste,6.07,Mt
2003,Quebec,1736,"Light Manufacturing, Construction and Forest Resources",4.39,Mt
2003,Saskatchewan,1737,Provincial Inventory Total,70.83,Mt
2003,Saskatchewan,1738,Oil and Gas,28.65,Mt
2003,Saskatchewan,1739,Electricity,15.04,Mt
2003,Saskatchewan,1740,Transport,6.46,Mt
2003,Saskatchewan,1741,Heavy Industry,2.42,Mt
2003,Saskatchewan,1742,Buildings,3.63,Mt
2003,Saskatchewan,1743,Agriculture,12.85,Mt
2003,Saskatchewan,1744,Waste,1.41,Mt
2003,Saskatchewan,1745,Coal Production,0.04,Mt
2003,Saskatchewan,1746,"Light Manufacturing, Construction and Forest Resources",0.34,Mt
2003,Yukon,1747,Territorial Inventory Total,0.52,Mt
2003,Yukon,1748,Oil and Gas,0.07,Mt
2003,Yukon,1749,Electricity,0.02,Mt
2003,Yukon,1750,Transport,0.24,Mt
2003,Yukon,1751,Heavy Industry,0.02,Mt
2003,Yukon,1752,Buildings,0.11,Mt
2003,Yukon,1753,Agriculture,0.02,Mt
2003,Yukon,1754,Waste,0.03,Mt
2003,Yukon,1755,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2004,Alberta,1756,Provincial Inventory Total,231.98,Mt
2004,Alberta,1757,Oil and Gas,101.64,Mt
2004,Alberta,1758,Electricity,46.62,Mt
2004,Alberta,1759,Transport,22.23,Mt
2004,Alberta,1760,Heavy Industry,17.52,Mt
2004,Alberta,1761,Buildings,17.11,Mt
2004,Alberta,1762,Agriculture,20.47,Mt
2004,Alberta,1763,Waste,3.63,Mt
2004,Alberta,1764,Coal Production,0.35,Mt
2004,Alberta,1765,"Light Manufacturing, Construction and Forest Resources",2.4,Mt
2004,British Columbia,1766,Provincial Inventory Total,65.24,Mt
2004,British Columbia,1767,Oil and Gas,13.04,Mt
2004,British Columbia,1768,Electricity,0.94,Mt
2004,British Columbia,1769,Transport,21.37,Mt
2004,British Columbia,1770,Heavy Industry,7.99,Mt
2004,British Columbia,1771,Buildings,7.99,Mt
2004,British Columbia,1772,Agriculture,2.88,Mt
2004,British Columbia,1773,Waste,4.91,Mt
2004,British Columbia,1774,Coal Production,2.04,Mt
2004,British Columbia,1775,"Light Manufacturing, Construction and Forest Resources",4.08,Mt
2004,Canada,1776,National Inventory Total,745.19,Mt
2004,Canada,1777,Oil and Gas,168.22,Mt
2004,Canada,1778,Electricity,118.99,Mt
2004,Canada,1779,Transport,156.1,Mt
2004,Canada,1780,Heavy Industry,92.17,Mt
2004,Canada,1781,Buildings,87.58,Mt
2004,Canada,1782,Agriculture,65.93,Mt
2004,Canada,1783,Waste,28.3,Mt
2004,Canada,1784,Coal Production,2.81,Mt
2004,Canada,1785,"Light Manufacturing, Construction and Forest Resources",25.09,Mt
2004,Manitoba,1786,Provincial Inventory Total,20.89,Mt
2004,Manitoba,1787,Oil and Gas,0.8,Mt
2004,Manitoba,1788,Electricity,0.61,Mt
2004,Manitoba,1789,Transport,5.82,Mt
2004,Manitoba,1790,Heavy Industry,1.42,Mt
2004,Manitoba,1791,Buildings,2.91,Mt
2004,Manitoba,1792,Agriculture,7.25,Mt
2004,Manitoba,1793,Waste,1.37,Mt
2004,Manitoba,1794,"Light Manufacturing, Construction and Forest Resources",0.71,Mt
2004,New Brunswick,1795,Provincial Inventory Total,21.71,Mt
2004,New Brunswick,1796,Oil and Gas,2.73,Mt
2004,New Brunswick,1797,Electricity,9.11,Mt
2004,New Brunswick,1798,Transport,4.58,Mt
2004,New Brunswick,1799,Heavy Industry,1.53,Mt
2004,New Brunswick,1800,Buildings,1.65,Mt
2004,New Brunswick,1801,Agriculture,0.59,Mt
2004,New Brunswick,1802,Waste,0.94,Mt
2004,New Brunswick,1803,Coal Production,0,Mt
2004,New Brunswick,1804,"Light Manufacturing, Construction and Forest Resources",0.57,Mt
2004,Newfoundland and Labrador,1805,Provincial Inventory Total,11.04,Mt
2004,Newfoundland and Labrador,1806,Oil and Gas,2.7,Mt
2004,Newfoundland and Labrador,1807,Electricity,1.29,Mt
2004,Newfoundland and Labrador,1808,Transport,3.52,Mt
2004,Newfoundland and Labrador,1809,Heavy Industry,1.43,Mt
2004,Newfoundland and Labrador,1810,Buildings,1.12,Mt
2004,Newfoundland and Labrador,1811,Agriculture,0.08,Mt
2004,Newfoundland and Labrador,1812,Waste,0.71,Mt
2004,Newfoundland and Labrador,1813,"Light Manufacturing, Construction and Forest Resources",0.18,Mt
2004,Northwest Territories,1814,Territorial Inventory Total,1.41,Mt
2004,Northwest Territories,1815,Oil and Gas,0.32,Mt
2004,Northwest Territories,1816,Electricity,0.06,Mt
2004,Northwest Territories,1817,Transport,0.5,Mt
2004,Northwest Territories,1818,Heavy Industry,0.21,Mt
2004,Northwest Territories,1819,Buildings,0.27,Mt
2004,Northwest Territories,1820,Agriculture,0,Mt
2004,Northwest Territories,1821,Waste,0.04,Mt
2004,Northwest Territories,1822,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2004,Nova Scotia,1823,Provincial Inventory Total,23.76,Mt
2004,Nova Scotia,1824,Oil and Gas,1.29,Mt
2004,Nova Scotia,1825,Electricity,11,Mt
2004,Nova Scotia,1826,Transport,5.4,Mt
2004,Nova Scotia,1827,Heavy Industry,0.86,Mt
2004,Nova Scotia,1828,Buildings,2.97,Mt
2004,Nova Scotia,1829,Agriculture,0.55,Mt
2004,Nova Scotia,1830,Waste,0.84,Mt
2004,Nova Scotia,1831,Coal Production,0.37,Mt
2004,Nova Scotia,1832,"Light Manufacturing, Construction and Forest Resources",0.49,Mt
2004,Nunavut,1833,Territorial Inventory Total,0.76,Mt
2004,Nunavut,1834,Electricity,0.14,Mt
2004,Nunavut,1835,Transport,0.47,Mt
2004,Nunavut,1836,Heavy Industry,0.09,Mt
2004,Nunavut,1837,Buildings,0.02,Mt
2004,Nunavut,1838,Waste,0.03,Mt
2004,Nunavut,1839,"Light Manufacturing, Construction and Forest Resources",0.01,Mt
2004,Ontario,1840,Provincial Inventory Total,203.78,Mt
2004,Ontario,1841,Oil and Gas,11.9,Mt
2004,Ontario,1842,Electricity,31.85,Mt
2004,Ontario,1843,Transport,54.03,Mt
2004,Ontario,1844,Heavy Industry,38.56,Mt
2004,Ontario,1845,Buildings,35.89,Mt
2004,Ontario,1846,Agriculture,12.16,Mt
2004,Ontario,1847,Waste,8.01,Mt
2004,Ontario,1848,"Light Manufacturing, Construction and Forest Resources",11.35,Mt
2004,Prince Edward Island,1849,Provincial Inventory Total,1.97,Mt
2004,Prince Edward Island,1850,Oil and Gas,0,Mt
2004,Prince Edward Island,1851,Electricity,0.01,Mt
2004,Prince Edward Island,1852,Transport,0.73,Mt
2004,Prince Edward Island,1853,Heavy Industry,0,Mt
2004,Prince Edward Island,1854,Buildings,0.53,Mt
2004,Prince Edward Island,1855,Agriculture,0.42,Mt
2004,Prince Edward Island,1856,Waste,0.11,Mt
2004,Prince Edward Island,1857,"Light Manufacturing, Construction and Forest Resources",0.17,Mt
2004,Quebec,1858,Provincial Inventory Total,89.84,Mt
2004,Quebec,1859,Oil and Gas,4.44,Mt
2004,Quebec,1860,Electricity,1.74,Mt
2004,Quebec,1861,Transport,30.61,Mt
2004,Quebec,1862,Heavy Industry,20.07,Mt
2004,Quebec,1863,Buildings,13.56,Mt
2004,Quebec,1864,Agriculture,8.41,Mt
2004,Quebec,1865,Waste,6.26,Mt
2004,Quebec,1866,"Light Manufacturing, Construction and Forest Resources",4.75,Mt
2004,Saskatchewan,1867,Provincial Inventory Total,72.32,Mt
